episode,reward,avg_loss,epsilon,success,steps
1437,41.000,10.93712,0.050,0,50
1438,22.000,11.28349,0.050,0,50
1439,66.700,9.94188,0.050,1,38
1440,53.800,11.40270,0.050,1,7
1441,55.400,8.98257,0.050,1,11
1442,14.000,12.13526,0.050,0,50
1443,38.500,10.37963,0.050,0,50
1444,24.000,11.31803,0.050,0,50
1445,54.900,11.59141,0.050,1,26
1446,31.000,10.07003,0.050,0,50
1447,20.500,12.68866,0.050,0,50
1448,38.000,12.27434,0.050,0,50
1449,22.500,11.47364,0.050,0,50
1450,24.500,10.77730,0.050,0,50
1451,50.600,13.21861,0.050,1,24
1452,11.000,11.73918,0.050,0,50
1453,29.000,11.70497,0.050,0,50
1454,10.500,10.28750,0.050,0,50
1455,22.000,11.57568,0.050,0,50
1456,24.500,11.67116,0.050,0,50
1457,59.700,10.55978,0.050,1,43
1458,52.700,6.92844,0.050,1,3
1459,37.500,11.04363,0.050,0,50
1460,54.100,11.89466,0.050,1,4
1461,23.000,11.02205,0.050,0,50
1462,35.500,11.95045,0.050,0,50
1463,-3.500,10.75780,0.050,0,50
1464,71.500,13.24663,0.050,1,35
1465,27.500,11.68434,0.050,0,50
1466,52.300,14.27920,0.050,1,7
1467,17.500,11.02152,0.050,0,50
1468,77.600,10.35002,0.050,1,44
1469,19.000,12.86817,0.050,0,50
1470,13.500,12.48871,0.050,0,50
1471,68.200,11.49884,0.050,1,43
1472,12.500,11.54380,0.050,0,50
1473,52.100,22.07789,0.050,1,4
1474,26.000,11.85318,0.050,0,50
1475,63.900,11.67873,0.050,1,41
1476,32.500,12.81595,0.050,0,50
1477,29.000,12.16385,0.050,0,50
1478,57.500,12.08615,0.050,1,10
1479,51.600,12.25804,0.050,1,4
1480,18.500,11.79816,0.050,0,50
1481,27.500,11.74527,0.050,0,50
1482,27.500,11.68159,0.050,0,50
1483,11.000,12.66079,0.050,0,50
1484,10.500,12.59985,0.050,0,50
1485,13.500,11.26480,0.050,0,50
1486,21.000,12.36963,0.050,0,50
1487,55.500,14.21421,0.050,1,10
1488,17.500,11.90067,0.050,0,50
1489,35.000,11.74060,0.050,0,50
1490,25.000,13.31882,0.050,0,50
1491,55.500,12.89200,0.050,1,10
1492,60.700,14.44764,0.050,1,13
1493,58.400,12.17473,0.050,1,21
1494,53.300,15.92303,0.050,1,7
1495,30.500,12.69155,0.050,0,50
1496,16.000,11.06363,0.050,0,50
1497,25.500,11.12736,0.050,0,50
1498,41.000,12.00226,0.050,0,50
1499,72.100,11.74270,0.050,1,49
1500,65.500,10.87420,0.050,1,20
1501,12.500,10.63572,0.050,0,50
1502,13.500,10.88766,0.050,0,50
1503,15.500,13.37351,0.050,0,50
1504,67.600,11.32747,0.050,1,49
1505,22.000,10.90516,0.050,0,50
1506,17.000,12.25554,0.050,0,50
1507,28.500,13.15943,0.050,0,50
1508,58.200,14.55866,0.050,1,28
1509,75.000,10.74244,0.050,1,45
1510,16.500,12.05610,0.050,0,50
1511,74.200,12.17514,0.050,1,43
1512,71.900,12.54410,0.050,1,46
1513,12.500,11.77580,0.050,0,50
1514,28.500,12.16621,0.050,0,50
1515,68.000,9.87861,0.050,1,30
1516,57.700,12.47610,0.050,1,23
1517,14.500,12.75921,0.050,0,50
1518,76.800,13.22814,0.050,1,42
1519,57.600,10.74080,0.050,1,14
1520,67.700,12.37049,0.050,1,38
1521,20.000,13.76979,0.050,0,50
1522,16.000,12.60008,0.050,0,50
1523,23.000,11.29134,0.050,0,50
1524,59.400,10.73198,0.050,1,16
1525,35.000,13.12388,0.050,0,50
1526,64.000,14.11171,0.050,1,40
1527,76.500,11.52230,0.050,1,45
1528,16.000,11.64417,0.050,0,50
1529,66.900,11.42155,0.050,1,36
1530,23.000,12.72315,0.050,0,50
1531,53.000,16.15545,0.050,1,5
1532,58.300,12.37463,0.050,1,42
1533,70.500,12.31874,0.050,1,35
1534,58.900,7.94096,0.050,1,11
1535,16.000,12.01382,0.050,0,50
1536,19.000,11.38736,0.050,0,50
1537,21.000,12.91789,0.050,0,50
1538,18.500,12.39233,0.050,0,50
1539,52.500,9.60022,0.050,1,5
1540,23.500,12.33062,0.050,0,50
1541,14.500,12.65952,0.050,0,50
1542,37.000,13.29991,0.050,0,50
1543,18.000,12.13610,0.050,0,50
1544,-1.000,13.30352,0.050,0,50
1545,24.500,12.86319,0.050,0,50
1546,13.500,11.87416,0.050,0,50
1547,15.000,11.45968,0.050,0,50
1548,59.600,12.03718,0.050,1,14
1549,61.200,12.03340,0.050,1,18
1550,52.800,11.91336,0.050,1,7
1551,53.100,12.10584,0.050,1,4
1552,21.500,12.17744,0.050,0,50
1553,15.000,14.15474,0.050,0,50
1554,76.000,12.15620,0.050,1,30
1555,16.500,11.96071,0.050,0,50
1556,11.500,11.68746,0.050,0,50
1557,29.500,12.82177,0.050,0,50
1558,50.700,11.56961,0.050,1,48
1559,17.000,11.35554,0.050,0,50
1560,67.700,13.01559,0.050,1,43
1561,55.400,13.73820,0.050,1,16
1562,53.600,12.53102,0.050,1,4
1563,53.700,13.11323,0.050,1,13
1564,5.000,12.81383,0.050,0,50
1565,20.000,12.78502,0.050,0,50
1566,22.000,11.62964,0.050,0,50
1567,67.000,12.97424,0.050,1,30
1568,65.800,12.84158,0.050,1,22
1569,23.000,12.65062,0.050,0,50
1570,63.300,11.23334,0.050,1,22
1571,52.700,13.66596,0.050,1,8
1572,65.500,12.39010,0.050,1,25
1573,25.000,11.69193,0.050,0,50
1574,19.000,13.00025,0.050,0,50
1575,17.000,12.60251,0.050,0,50
1576,72.500,12.92086,0.050,1,45
1577,52.400,12.38845,0.050,1,6
1578,38.500,13.49746,0.050,0,50
1579,60.500,12.83455,0.050,1,45
1580,29.500,10.69862,0.050,0,50
1581,60.500,12.32145,0.050,1,50
1582,17.500,12.60413,0.050,0,50
1583,32.500,13.04714,0.050,0,50
1584,51.900,9.82161,0.050,1,6
1585,0.500,12.05497,0.050,0,50
1586,21.000,14.66498,0.050,0,50
1587,59.400,11.87989,0.050,1,16
1588,56.000,15.34097,0.050,1,10
1589,51.200,12.18612,0.050,1,3
1590,14.500,12.31270,0.050,0,50
1591,-0.000,13.35954,0.050,0,50
1592,62.400,10.93826,0.050,1,36
1593,61.600,15.89529,0.050,1,19
1594,24.000,11.51573,0.050,0,50
1595,55.400,14.00632,0.050,1,6
1596,59.600,14.29129,0.050,1,14
1597,35.000,13.82013,0.050,0,50
1598,71.800,11.99746,0.050,1,37
1599,14.500,12.82885,0.050,0,50
1600,15.500,13.56674,0.050,0,50
1601,22.500,14.71940,0.050,0,50
1602,8.500,12.57747,0.050,0,50
1603,64.900,11.82404,0.050,1,21
1604,56.400,14.42720,0.050,1,11
1605,54.600,11.81893,0.050,1,9
1606,57.300,12.93368,0.050,1,17
1607,24.000,14.07432,0.050,0,50
1608,62.500,12.78975,0.050,1,25
1609,69.400,12.20644,0.050,1,46
1610,61.500,12.86713,0.050,1,25
1611,55.700,13.72736,0.050,1,8
1612,20.500,11.37932,0.050,0,50
1613,17.000,13.19093,0.050,0,50
1614,22.500,13.15071,0.050,0,50
1615,27.000,12.35649,0.050,0,50
1616,76.000,13.18219,0.050,1,50
1617,63.200,11.27328,0.050,1,38
1618,58.500,14.64183,0.050,1,20
1619,53.800,11.39312,0.050,1,7
1620,16.500,13.65016,0.050,0,50
1621,18.000,10.99191,0.050,0,50
1622,13.000,12.77751,0.050,0,50
1623,86.300,11.08277,0.050,1,42
1624,9.000,13.32786,0.050,0,50
1625,54.600,14.59249,0.050,1,9
1626,56.400,9.91711,0.050,1,11
1627,18.000,13.18641,0.050,0,50
1628,57.400,15.36394,0.050,1,31
1629,19.500,12.69184,0.050,0,50
1630,18.000,13.55415,0.050,0,50
1631,13.000,13.77301,0.050,0,50
1632,21.000,12.18563,0.050,0,50
1633,5.500,13.00000,0.050,0,50
1634,58.100,10.98620,0.050,1,14
1635,54.200,16.89059,0.050,1,8
1636,12.000,14.07019,0.050,0,50
1637,8.500,12.80717,0.050,0,50
1638,67.100,10.59844,0.050,1,29
1639,30.500,14.41657,0.050,0,50
1640,62.300,12.85631,0.050,1,37
1641,4.500,11.95077,0.050,0,50
1642,35.500,13.62989,0.050,0,50
1643,2.000,11.41836,0.050,0,50
1644,76.100,13.72751,0.050,1,34
1645,60.100,12.66323,0.050,1,29
1646,12.000,13.46503,0.050,0,50
1647,11.500,12.24421,0.050,0,50
1648,73.700,13.36623,0.050,1,38
1649,59.100,13.13665,0.050,1,34
1650,74.800,12.61928,0.050,1,42
1651,64.100,11.15305,0.050,1,24
1652,57.500,14.14162,0.050,1,15
1653,53.800,10.25644,0.050,1,12
1654,66.800,12.62466,0.050,1,37
1655,21.500,13.40569,0.050,0,50
1656,30.500,13.42811,0.050,0,50
1657,29.500,12.40164,0.050,0,50
1658,53.100,11.83149,0.050,1,4
1659,67.700,12.85198,0.050,1,23
1660,8.500,13.26022,0.050,0,50
1661,22.000,13.34306,0.050,0,50
1662,66.000,12.53222,0.050,1,45
1663,51.800,12.04556,0.050,1,2
1664,26.000,11.95103,0.050,0,50
1665,2.000,12.06893,0.050,0,50
1666,20.500,13.11872,0.050,0,50
1667,64.700,14.59745,0.050,1,23
1668,14.500,13.93367,0.050,0,50
1669,26.500,13.21068,0.050,0,50
1670,21.500,12.38989,0.050,0,50
1671,19.000,12.52165,0.050,0,50
1672,11.500,11.91967,0.050,0,50
1673,13.500,11.99713,0.050,0,50
1674,34.500,12.02193,0.050,0,50
1675,80.500,13.21624,0.050,1,45
1676,63.200,13.56892,0.050,1,33
1677,8.500,12.56197,0.050,0,50
1678,55.700,11.12631,0.050,1,8
1679,12.500,12.81975,0.050,0,50
1680,58.000,10.78104,0.050,1,20
1681,75.900,13.29700,0.050,1,41
1682,53.100,11.35470,0.050,1,4
1683,34.000,11.79377,0.050,0,50
1684,68.400,14.89888,0.050,1,36
1685,59.600,12.41550,0.050,1,29
1686,17.500,12.58716,0.050,0,50
1687,64.100,12.04254,0.050,1,29
1688,13.000,12.99576,0.050,0,50
1689,19.000,13.44253,0.050,0,50
1690,53.300,12.78066,0.050,1,12
1691,58.200,14.10753,0.050,1,28
1692,10.500,12.76433,0.050,0,50
1693,66.700,14.14621,0.050,1,43
1694,34.500,13.13655,0.050,0,50
1695,28.000,13.32456,0.050,0,50
1696,31.500,11.81149,0.050,0,50
1697,64.500,13.73599,0.050,1,20
1698,9.500,11.45868,0.050,0,50
1699,56.100,10.72736,0.050,1,9
1700,72.600,13.20604,0.050,1,39
1701,30.000,13.80004,0.050,0,50
1702,59.400,14.56128,0.050,1,26
1703,11.000,13.07418,0.050,0,50
1704,12.500,12.52110,0.050,0,50
1705,54.500,16.89416,0.050,1,5
1706,26.500,13.34058,0.050,0,50
1707,52.500,14.07767,0.050,1,15
1708,15.500,11.50900,0.050,0,50
1709,10.000,12.97689,0.050,0,50
1710,74.400,13.10924,0.050,1,41
1711,15.500,12.83405,0.050,0,50
1712,77.900,13.66948,0.050,1,36
1713,17.000,13.24096,0.050,0,50
1714,72.400,12.75235,0.050,1,36
1715,54.800,12.83360,0.050,1,17
1716,38.500,13.67801,0.050,0,50
1717,64.600,12.85023,0.050,1,29
1718,10.500,14.74169,0.050,0,50
1719,27.500,12.74512,0.050,0,50
1720,72.100,12.95060,0.050,1,34
1721,18.500,13.61209,0.050,0,50
1722,8.000,12.82942,0.050,0,50
1723,6.000,14.79596,0.050,0,50
1724,26.500,12.67432,0.050,0,50
1725,64.300,14.73992,0.050,1,42
1726,64.700,12.49135,0.050,1,33
1727,83.200,12.68337,0.050,1,48
1728,52.300,13.00179,0.050,1,2
1729,4.500,14.53530,0.050,0,50
1730,71.600,12.81976,0.050,1,39
1731,52.100,10.39086,0.050,1,9
1732,55.200,17.70859,0.050,1,13
1733,22.000,13.17919,0.050,0,50
1734,29.000,12.66383,0.050,0,50
1735,66.300,14.74920,0.050,1,47
1736,7.500,12.36961,0.050,0,50
1737,15.000,14.26567,0.050,0,50
1738,18.000,13.91404,0.050,0,50
1739,28.500,13.45135,0.050,0,50
1740,25.000,13.00781,0.050,0,50
1741,58.700,11.37135,0.050,1,18
1742,65.400,15.71949,0.050,1,31
1743,68.600,13.20355,0.050,1,29
1744,53.100,13.81987,0.050,1,4
1745,10.500,13.82373,0.050,0,50
1746,33.500,14.75538,0.050,0,50
1747,9.500,13.12678,0.050,0,50
1748,33.000,13.15734,0.050,0,50
1749,62.600,13.17470,0.050,1,49
1750,60.800,13.50613,0.050,1,32
1751,71.100,11.96807,0.050,1,44
1752,62.100,12.57790,0.050,1,34
1753,54.400,13.52980,0.050,1,16
1754,27.000,13.57759,0.050,0,50
1755,9.500,13.33761,0.050,0,50
1756,64.000,12.73734,0.050,1,35
1757,56.900,11.60473,0.050,1,21
1758,12.000,13.97151,0.050,0,50
1759,31.500,13.93506,0.050,0,50
1760,55.200,14.89326,0.050,1,18
1761,52.300,8.26539,0.050,1,2
1762,25.500,14.68663,0.050,0,50
1763,57.800,11.51147,0.050,1,22
1764,53.900,14.06135,0.050,1,16
1765,28.000,14.09867,0.050,0,50
1766,15.500,11.97374,0.050,0,50
1767,26.000,14.27300,0.050,0,50
1768,23.000,13.45599,0.050,0,50
1769,69.100,13.11083,0.050,1,39
1770,58.500,11.84459,0.050,1,20
1771,65.800,13.02189,0.050,1,37
1772,25.000,14.04514,0.050,0,50
1773,26.500,14.72955,0.050,0,50
1774,24.000,13.45050,0.050,0,50
1775,34.000,13.98055,0.050,0,50
1776,20.500,13.70013,0.050,0,50
1777,25.500,11.97071,0.050,0,50
1778,57.300,11.92171,0.050,1,17
1779,20.500,14.80904,0.050,0,50
1780,53.200,14.66856,0.050,1,8
1781,67.000,13.91331,0.050,1,45
1782,28.500,14.11427,0.050,0,50
1783,81.900,12.51305,0.050,1,46
1784,22.500,12.83818,0.050,0,50
1785,22.000,12.32031,0.050,0,50
1786,14.500,13.96897,0.050,0,50
1787,23.500,13.05323,0.050,0,50
1788,20.500,15.07876,0.050,0,50
1789,19.500,15.80059,0.050,0,50
1790,68.300,14.00654,0.050,1,37
1791,14.000,13.59641,0.050,0,50
1792,59.200,12.59934,0.050,1,18
1793,56.300,10.40231,0.050,1,12
1794,19.000,13.20786,0.050,0,50
1795,19.000,14.40075,0.050,0,50
1796,21.500,13.35566,0.050,0,50
1797,52.300,12.66559,0.050,1,7
1798,52.100,13.40916,0.050,1,4
1799,62.800,11.48905,0.050,1,22
1800,56.400,16.25067,0.050,1,16
1801,77.600,13.52657,0.050,1,44
1802,64.000,15.14360,0.050,1,35
1803,67.000,13.54725,0.050,1,30
1804,74.800,13.20250,0.050,1,32
1805,21.500,14.25612,0.050,0,50
1806,22.500,12.29869,0.050,0,50
1807,31.000,13.99719,0.050,0,50
1808,16.000,13.96483,0.050,0,50
1809,61.100,12.05778,0.050,1,24
1810,61.600,13.55498,0.050,1,14
1811,10.000,13.68423,0.050,0,50
1812,53.000,12.02276,0.050,1,5
1813,56.400,13.13410,0.050,1,11
1814,23.000,13.44522,0.050,0,50
1815,74.700,13.74897,0.050,1,43
1816,51.500,19.99963,0.050,1,5
1817,24.000,14.17924,0.050,0,50
1818,64.700,13.41927,0.050,1,33
1819,55.900,13.23424,0.050,1,11
1820,52.200,17.20115,0.050,1,3
1821,16.000,14.20777,0.050,0,50
1822,25.500,14.28047,0.050,0,50
1823,15.000,15.12808,0.050,0,50
1824,38.000,13.56825,0.050,0,50
1825,18.000,14.10160,0.050,0,50
1826,36.500,14.07599,0.050,0,50
1827,67.500,13.73423,0.050,1,35
1828,64.600,13.12505,0.050,1,29
1829,9.000,13.17135,0.050,0,50
1830,70.300,14.31006,0.050,1,32
1831,73.800,12.33955,0.050,1,32
1832,65.900,13.11131,0.050,1,21
1833,38.500,13.72375,0.050,0,50
1834,63.200,14.27682,0.050,1,23
1835,20.500,12.36743,0.050,0,50
1836,30.000,14.05134,0.050,0,50
1837,19.000,11.71426,0.050,0,50
1838,40.000,13.04556,0.050,0,50
1839,53.900,13.91676,0.050,1,6
1840,17.000,13.42878,0.050,0,50
1841,15.500,14.24346,0.050,0,50
1842,34.500,14.40801,0.050,0,50
1843,71.900,13.04347,0.050,1,41
1844,18.000,13.11809,0.050,0,50
1845,34.000,14.00072,0.050,0,50
1846,52.200,10.16668,0.050,1,3
1847,68.100,12.57122,0.050,1,39
1848,66.000,14.08574,0.050,1,40
1849,30.500,13.27468,0.050,0,50
1850,35.500,12.65041,0.050,0,50
1851,55.100,11.34586,0.050,1,9
1852,16.000,12.14151,0.050,0,50
1853,24.500,13.58063,0.050,0,50
1854,59.900,13.51012,0.050,1,21
1855,9.500,13.20612,0.050,0,50
1856,59.900,14.88421,0.050,1,21
1857,13.500,12.91509,0.050,0,50
1858,53.300,15.04095,0.050,1,12
1859,22.500,13.60683,0.050,0,50
1860,55.100,11.14086,0.050,1,34
1861,61.700,12.14367,0.050,1,23
1862,18.500,12.91387,0.050,0,50
1863,28.500,13.65683,0.050,0,50
1864,62.000,12.52068,0.050,1,30
1865,12.500,13.37709,0.050,0,50
1866,66.400,15.00650,0.050,1,26
1867,14.000,13.51784,0.050,0,50
1868,54.000,13.52232,0.050,1,10
1869,27.500,13.46504,0.050,0,50
1870,22.000,12.02462,0.050,0,50
1871,18.500,14.25530,0.050,0,50
1872,36.500,13.21128,0.050,0,50
1873,23.000,13.30384,0.050,0,50
1874,53.800,12.59914,0.050,1,7
1875,17.500,14.92991,0.050,0,50
1876,17.500,12.83427,0.050,0,50
1877,53.900,15.58061,0.050,1,6
1878,53.500,14.11254,0.050,1,10
1879,77.600,13.62198,0.050,1,39
1880,9.500,13.46486,0.050,0,50
1881,66.300,13.44702,0.050,1,32
1882,15.500,14.37219,0.050,0,50
1883,57.900,12.59338,0.050,1,16
1884,65.200,13.40772,0.050,1,33
1885,13.000,14.06339,0.050,0,50
1886,18.000,13.69837,0.050,0,50
1887,5.500,13.65570,0.050,0,50
1888,54.300,10.14132,0.050,1,7
1889,15.500,14.05961,0.050,0,50
1890,61.700,13.70613,0.050,1,33
1891,16.500,14.29915,0.050,0,50
1892,56.300,14.15362,0.050,1,12
1893,26.000,13.42017,0.050,0,50
1894,40.500,13.46714,0.050,0,50
1895,74.700,13.86167,0.050,1,33
1896,9.500,13.61348,0.050,0,50
1897,38.000,13.02514,0.050,0,50
1898,16.500,13.22861,0.050,0,50
1899,19.500,12.76295,0.050,0,50
1900,18.000,11.76762,0.050,0,50
1901,11.000,13.68106,0.050,0,50
1902,58.900,13.72751,0.050,1,21
1903,17.500,12.43469,0.050,0,50
1904,15.000,13.61871,0.050,0,50
1905,62.400,13.74190,0.050,1,26
1906,61.000,14.81882,0.050,1,25
1907,51.400,14.23862,0.050,1,1
1908,52.900,14.13927,0.050,1,6
1909,23.500,13.68300,0.050,0,50
1910,38.000,12.44224,0.050,0,50
1911,6.500,14.20651,0.050,0,50
1912,80.100,14.94945,0.050,1,49
1913,54.100,10.94202,0.050,1,9
1914,54.900,13.66371,0.050,1,16
1915,20.500,14.47747,0.050,0,50
1916,24.500,14.33221,0.050,0,50
1917,54.800,14.92405,0.050,1,7
1918,29.500,13.87302,0.050,0,50
1919,29.000,13.68979,0.050,0,50
1920,25.500,15.29382,0.050,0,50
1921,83.600,13.16780,0.050,1,49
1922,10.000,14.44261,0.050,0,50
1923,69.900,13.61766,0.050,1,26
1924,8.000,12.90448,0.050,0,50
1925,13.000,13.63395,0.050,0,50
1926,16.000,14.23873,0.050,0,50
1927,58.400,14.99130,0.050,1,21
1928,27.000,13.19106,0.050,0,50
1929,26.000,13.10018,0.050,0,50
1930,11.500,13.03939,0.050,0,50
1931,28.500,13.57156,0.050,0,50
1932,55.500,12.39083,0.050,1,15
1933,10.500,13.73990,0.050,0,50
1934,27.500,12.59182,0.050,0,50
1935,33.500,13.54641,0.050,0,50
1936,26.000,14.45839,0.050,0,50
1937,60.800,15.41988,0.050,1,27
1938,24.000,14.63231,0.050,0,50
1939,51.900,8.58027,0.050,1,6
1940,32.000,13.82252,0.050,0,50
1941,61.600,14.22762,0.050,1,19
1942,73.500,13.12654,0.050,1,35
1943,32.000,13.76947,0.050,0,50
1944,74.600,12.09149,0.050,1,34
1945,53.000,17.16929,0.050,1,5
1946,53.900,13.95133,0.050,1,11
1947,63.100,14.27643,0.050,1,29
1948,51.300,13.49514,0.050,1,22
1949,18.000,14.42199,0.050,0,50
1950,29.500,13.63191,0.050,0,50
1951,21.000,14.49386,0.050,0,50
1952,63.100,13.67240,0.050,1,49
1953,26.000,13.72278,0.050,0,50
1954,12.500,13.46506,0.050,0,50
1955,21.500,13.67412,0.050,0,50
1956,12.500,14.48262,0.050,0,50
1957,58.300,9.49901,0.050,1,12
1958,17.500,13.22787,0.050,0,50
1959,63.400,13.24097,0.050,1,26
1960,57.500,12.89048,0.050,1,15
1961,37.500,13.73533,0.050,0,50
1962,52.200,9.86950,0.050,1,3
1963,25.500,15.31594,0.050,0,50
1964,73.600,14.26485,0.050,1,44
1965,52.900,10.43977,0.050,1,6
1966,80.300,12.83690,0.050,1,37
1967,21.500,14.23654,0.050,0,50
1968,63.300,13.29855,0.050,1,37
1969,33.500,12.68561,0.050,0,50
1970,53.200,13.61454,0.050,1,48
1971,35.500,12.78539,0.050,0,50
1972,34.000,12.48304,0.050,0,50
1973,52.000,9.09971,0.050,1,10
1974,78.900,12.85461,0.050,1,41
1975,19.000,13.54895,0.050,0,50
1976,59.000,12.27172,0.050,1,30
1977,51.700,10.76852,0.050,1,13
1978,51.300,10.59940,0.050,1,2
1979,13.500,13.77514,0.050,0,50
1980,18.500,15.20317,0.050,0,50
1981,55.000,13.09185,0.050,1,20
1982,29.000,12.95620,0.050,0,50
1983,34.500,13.03732,0.050,0,50
1984,29.000,13.16245,0.050,0,50
1985,13.500,13.16496,0.050,0,50
1986,26.000,12.77794,0.050,0,50
1987,28.500,12.74485,0.050,0,50
1988,50.700,13.36717,0.050,1,28
1989,12.500,13.56930,0.050,0,50
1990,6.000,13.88792,0.050,0,50
1991,14.000,14.56891,0.050,0,50
1992,30.500,14.56179,0.050,0,50
1993,38.500,13.84323,0.050,0,50
1994,53.500,9.30926,0.050,1,10
1995,13.000,13.51367,0.050,0,50
1996,14.000,12.55899,0.050,0,50
1997,39.500,14.01492,0.050,0,50
1998,59.300,13.44714,0.050,1,22
1999,24.000,12.67758,0.050,0,50
2000,16.000,13.94988,0.050,0,50
2001,26.000,12.69980,0.050,0,50
2002,60.300,12.91419,0.050,1,32
2003,59.900,14.06250,0.050,1,26
2004,61.300,13.82132,0.050,1,17
2005,39.500,13.38093,0.050,0,50
2006,57.000,14.25078,0.050,1,15
2007,57.300,13.16715,0.050,1,17
2008,27.000,15.28625,0.050,0,50
2009,57.100,14.20659,0.050,1,19
2010,7.000,12.82216,0.050,0,50
2011,53.600,16.25109,0.050,1,9
2012,57.500,13.90800,0.050,1,25
2013,56.500,11.62378,0.050,1,10
2014,24.000,13.86526,0.050,0,50
2015,19.000,14.34115,0.050,0,50
2016,9.500,14.62452,0.050,0,50
2017,68.500,14.77280,0.050,1,25
2018,56.200,11.88167,0.050,1,13
2019,14.000,13.70226,0.050,0,50
2020,33.000,13.15977,0.050,0,50
2021,13.500,14.05794,0.050,0,50
2022,41.500,14.08401,0.050,0,50
2023,63.600,12.77666,0.050,1,19
2024,53.500,15.10977,0.050,1,10
2025,15.000,13.39026,0.050,0,50
2026,27.000,13.87387,0.050,0,50
2027,67.900,12.76780,0.050,1,31
2028,56.800,13.64690,0.050,1,12
2029,65.400,14.37731,0.050,1,36
2030,16.000,13.81031,0.050,0,50
2031,8.500,13.90124,0.050,0,50
2032,21.000,14.16522,0.050,0,50
2033,29.500,14.50725,0.050,0,50
2034,25.500,13.44684,0.050,0,50
2035,8.500,12.76458,0.050,0,50
2036,12.500,14.26639,0.050,0,50
2037,52.500,11.65237,0.050,1,5
2038,58.000,13.05847,0.050,1,25
2039,61.600,12.41498,0.050,1,24
2040,34.500,13.42165,0.050,0,50
2041,17.000,14.71087,0.050,0,50
2042,17.000,15.27606,0.050,0,50
2043,52.500,13.81819,0.050,1,5
2044,35.000,14.53579,0.050,0,50
2045,24.500,13.30878,0.050,0,50
2046,51.600,10.07037,0.050,1,4
2047,55.400,15.46175,0.050,1,11
2048,17.000,14.27533,0.050,0,50
2049,71.900,12.66273,0.050,1,41
2050,11.000,12.35133,0.050,0,50
2051,20.000,14.46442,0.050,0,50
2052,18.000,13.21011,0.050,0,50
2053,27.500,14.78656,0.050,0,50
2054,70.800,13.21519,0.050,1,32
2055,26.000,14.43151,0.050,0,50
2056,53.800,17.72421,0.050,1,7
2057,52.900,13.40874,0.050,1,6
2058,17.000,14.81310,0.050,0,50
2059,14.500,14.20394,0.050,0,50
2060,10.500,14.50274,0.050,0,50
2061,24.500,12.42573,0.050,0,50
2062,70.500,13.43856,0.050,1,25
2063,53.700,14.69306,0.050,1,13
2064,60.400,15.25435,0.050,1,16
2065,2.500,13.01691,0.050,0,50
2066,18.500,14.45675,0.050,0,50
2067,30.000,13.49928,0.050,0,50
2068,22.000,13.99464,0.050,0,50
2069,58.600,14.28471,0.050,1,24
2070,12.000,13.44712,0.050,0,50
2071,80.800,12.86436,0.050,1,47
2072,67.200,13.66571,0.050,1,23
2073,21.500,12.70270,0.050,0,50
2074,19.000,14.28291,0.050,0,50
2075,23.500,13.49711,0.050,0,50
2076,29.000,13.41451,0.050,0,50
2077,25.000,14.91437,0.050,0,50
2078,36.500,14.11226,0.050,0,50
2079,52.700,15.03390,0.050,1,3
2080,63.100,13.73850,0.050,1,24
2081,55.400,16.59285,0.050,1,11
2082,16.500,13.96287,0.050,0,50
2083,23.500,12.05840,0.050,0,50
2084,76.800,12.73651,0.050,1,47
2085,9.500,13.69806,0.050,0,50
2086,59.900,13.07792,0.050,1,16
2087,58.700,14.52422,0.050,1,23
2088,13.000,13.17466,0.050,0,50
2089,21.500,12.46772,0.050,0,50
2090,-1.000,14.06369,0.050,0,50
2091,7.500,13.39510,0.050,0,50
2092,62.600,16.82218,0.050,1,19
2093,21.500,14.40417,0.050,0,50
2094,70.900,13.11899,0.050,1,26
2095,53.500,14.15216,0.050,1,5
2096,23.500,14.48515,0.050,0,50
2097,60.300,13.31885,0.050,1,37
2098,23.000,12.81213,0.050,0,50
2099,22.000,14.87598,0.050,0,50
2100,8.000,15.78985,0.050,0,50
2101,56.200,12.54143,0.050,1,13
2102,59.500,10.87691,0.050,1,15
2103,30.500,14.42803,0.050,0,50
2104,51.800,14.30062,0.050,1,2
2105,60.900,13.31530,0.050,1,21
2106,37.000,12.78922,0.050,0,50
2107,51.500,13.29401,0.050,1,5
2108,60.800,14.44551,0.050,1,17
2109,26.000,12.59918,0.050,0,50
2110,59.800,14.53249,0.050,1,32
2111,28.000,12.78560,0.050,0,50
2112,22.000,14.73819,0.050,0,50
2113,55.500,10.42016,0.050,1,10
2114,13.000,12.72470,0.050,0,50
2115,67.800,15.12509,0.050,1,47
2116,25.500,14.25709,0.050,0,50
2117,-0.500,13.07226,0.050,0,50
2118,8.500,14.31202,0.050,0,50
2119,22.500,14.07591,0.050,0,50
2120,61.000,13.34996,0.050,1,25
2121,55.300,13.32101,0.050,1,12
2122,26.500,13.66820,0.050,0,50
2123,18.000,14.35024,0.050,0,50
2124,61.300,13.71464,0.050,1,32
2125,13.000,13.25968,0.050,0,50
2126,18.500,13.66864,0.050,0,50
2127,15.000,14.32083,0.050,0,50
2128,20.000,13.12927,0.050,0,50
2129,55.100,14.44632,0.050,1,14
2130,37.000,12.74038,0.050,0,50
2131,11.500,13.81047,0.050,0,50
2132,60.800,14.16238,0.050,1,22
2133,53.700,15.40715,0.050,1,8
2134,79.600,14.22980,0.050,1,44
